contact_id,age,education,marital_status,income,kids,dt_customer,country,lifecycle_stage
4478,46,Graduation,Married,63777.00,2,2013-03-24,India,Lead
2350,53,Graduation,Married,59666.00,2,2013-03-22,Canada,Customer
1118,69,Master,Married,50965.00,1,2013-02-20,Spain,Lead
1491,60,2n Cycle,Together,71488.00,0,2013-02-18,Canada,Lead
4507,73,Graduation,Single,72228.00,0,2012-11-27,Spain,Customer
7023,72,PhD,Single,46231.00,3,2012-11-26,Saudi Arabia,Lead
6977,51,Graduation,Together,75702.00,1,2012-10-14,Spain,Customer
4042,54,Graduation,Divorced,43300.00,1,2012-10-13,Canada,Lead
7274,68,Graduation,Married,78618.00,0,2012-09-28,Spain,Customer
2902,67,Graduation,Together,,2,2012-09-03,Australia,Lead
3332,40,Graduation,Single,29760.00,1,2012-08-29,Germany,Lead
7433,40,Graduation,Single,29760.00,1,2012-08-29,Spain,Lead
9386,63,Graduation,Together,50127.00,1,2014-05-29,Spain,Lead
5176,37,Graduation,Together,29604.00,1,2013-12-08,Saudi Arabia,Lead
10323,73,Graduation,Married,49413.00,1,2013-10-25,Spain,Lead
4682,67,Graduation,Married,51876.00,0,2013-10-15,Germany,Lead
3083,51,Graduation,Married,45837.00,2,2013-07-26,Spain,Lead
8015,63,PhD,Divorced,85696.00,0,2013-05-03,Spain,Customer
1745,63,PhD,Divorced,85696.00,0,2013-05-03,Spain,Customer
3136,63,Master,Divorced,59432.00,1,2013-04-13,Spain,Lead
6991,74,Graduation,Divorced,43185.00,1,2013-04-10,Australia,Lead
8132,50,PhD,Married,60631.00,2,2013-04-05,Germany,Lead
503,40,Master,Married,20559.00,1,2013-03-12,Australia,Lead
8148,69,Master,Together,50898.00,2,2013-01-08,Saudi Arabia,Lead
2736,47,Graduation,Married,73807.00,1,2013-01-02,India,Lead
8162,69,Master,Together,14661.00,0,2013-01-01,Spain,Lead
692,71,Graduation,Together,36807.00,2,2012-12-20,India,Lead
7706,50,2n Cycle,Together,46772.00,1,2012-11-07,Canada,Customer
9298,78,PhD,Together,81574.00,0,2014-04-28,Saudi Arabia,Customer
2986,49,Graduation,Married,30772.00,2,2014-03-12,Canada,Lead
10812,47,PhD,Married,46377.00,1,2014-03-01,Saudi Arabia,Lead
2909,51,PhD,Married,78128.00,1,2014-02-19,Germany,Customer
6974,53,PhD,Together,83443.00,0,2013-12-31,Germany,Customer
9140,65,2n Cycle,Together,50523.00,2,2013-12-25,USA,Lead
4554,60,Graduation,Together,47009.00,1,2013-10-01,Spain,Lead
7791,58,Master,Married,37054.00,2,2013-09-15,Saudi Arabia,Lead
5455,54,PhD,Married,32011.00,1,2013-08-22,Spain,Lead
7960,63,2n Cycle,Together,82122.00,0,2013-08-15,Spain,Customer
3426,50,Graduation,Divorced,70300.00,1,2013-07-15,Spain,Customer
5316,49,Master,Together,21024.00,0,2013-07-04,Spain,Lead
1404,57,Graduation,Together,34916.00,2,2013-05-15,Saudi Arabia,Lead
10598,58,Graduation,Together,27943.00,2,2013-04-15,Spain,Lead
8212,54,Master,Married,39791.00,1,2013-03-28,Spain,Lead
3233,60,PhD,Married,62745.00,1,2013-03-23,Saudi Arabia,Customer
7892,56,Graduation,Single,18589.00,0,2013-01-02,USA,Lead
2975,49,Graduation,Together,85606.00,1,2012-11-12,Spain,Customer
5043,74,Basic,Married,26997.00,0,2012-11-05,Spain,Lead
3104,64,Graduation,Single,82332.00,0,2012-09-17,Germany,Customer
10854,55,PhD,Married,38853.00,2,2014-05-23,India,Lead
7419,57,Master,Divorced,27071.00,1,2014-04-23,Spain,Lead
5558,71,PhD,Single,90933.00,0,2014-03-31,Spain,Customer
832,59,PhD,Together,65814.00,1,2014-03-02,Spain,Lead
4964,67,PhD,Together,74250.00,0,2014-01-26,Canada,Customer
11030,49,Master,Married,33181.00,1,2014-01-03,Spain,Lead
4587,81,Master,Widow,45006.00,0,2013-07-18,Spain,Lead
450,67,Master,Together,42315.00,1,2013-07-12,USA,Lead
11031,75,PhD,Married,48699.00,2,2013-05-21,Australia,Lead
4990,71,Graduation,Married,59111.00,0,2013-05-02,Australia,Lead
221,70,Graduation,Married,48726.00,1,2013-04-27,Germany,Lead
4351,70,Graduation,Divorced,37244.00,2,2013-04-27,Spain,Lead
1357,55,Graduation,Together,74854.00,3,2013-04-08,Germany,Customer
5667,61,PhD,Married,60896.00,1,2012-10-11,Canada,Customer
8867,37,PhD,Married,67546.00,0,2012-08-31,Saudi Arabia,Customer
2747,37,PhD,Married,67546.00,0,2012-08-31,Spain,Customer
7422,38,Graduation,Single,46923.00,1,2012-08-22,Spain,Lead
4148,53,Graduation,Married,38988.00,3,2012-08-20,Spain,Lead
9516,54,2n Cycle,Divorced,49118.00,0,2012-08-18,Spain,Customer
1291,47,PhD,Together,27683.00,1,2012-08-04,Spain,Lead
1833,51,PhD,Single,39190.00,1,2014-04-26,Spain,Lead
7270,44,Graduation,Divorced,56981.00,0,2014-01-25,Saudi Arabia,Customer
8182,41,Graduation,Married,23228.00,1,2014-01-05,Canada,Lead
10394,41,Graduation,Married,90000.00,0,2013-12-23,Canada,Customer
1142,72,PhD,Married,55707.00,1,2013-12-22,Spain,Lead
451,36,Graduation,Single,9255.00,1,2013-12-20,India,Lead
7128,48,PhD,Single,42997.00,2,2013-12-07,Spain,Lead
10678,66,Graduation,Together,71232.00,1,2013-11-28,Spain,Lead
7755,71,PhD,Married,57744.00,1,2013-11-12,Spain,Lead
4754,59,Master,Married,33585.00,1,2013-09-25,Spain,Lead
20,60,2n Cycle,Married,46891.00,1,2013-09-01,Germany,Lead
2246,60,2n Cycle,Married,46891.00,1,2013-09-01,Spain,Lead
10307,69,Graduation,Married,50387.00,2,2013-08-31,Spain,Lead
2147,56,Graduation,Together,76653.00,0,2013-08-16,Spain,Customer
10590,69,PhD,Together,76542.00,0,2013-03-30,Spain,Customer
6565,76,Master,Married,76995.00,1,2013-03-28,USA,Customer
6619,47,Graduation,Married,38415.00,2,2013-01-02,Spain,Lead
4817,69,Graduation,Divorced,22304.00,0,2012-08-04,Spain,Lead
4508,73,Graduation,Single,75127.00,0,2014-05-22,Germany,Lead
4843,73,Graduation,Single,75127.00,0,2014-05-22,Saudi Arabia,Lead
9197,72,Graduation,Married,39722.00,1,2014-02-24,Spain,Lead
6237,59,PhD,Single,7144.00,2,2013-12-07,Spain,Lead
6515,48,Graduation,Together,39771.00,1,2013-12-06,Saudi Arabia,Lead
5954,53,Master,Divorced,42618.00,1,2013-10-09,Spain,Lead
7938,67,PhD,Together,51518.00,1,2013-10-03,Germany,Lead
961,53,Graduation,Married,74716.00,1,2013-09-12,Spain,Lead
1764,50,Graduation,Single,33955.00,1,2013-08-09,Saudi Arabia,Lead
1916,71,Master,Married,45736.00,1,2013-07-24,Germany,Lead
6941,54,Graduation,Single,31632.00,0,2013-07-14,Spain,Lead
5562,51,Graduation,Married,60093.00,1,2013-06-26,Spain,Lead
1517,56,Graduation,Single,30822.00,1,2013-06-14,Spain,Lead
7286,57,Graduation,Together,41728.00,1,2013-05-24,Australia,Lead
4687,67,Master,Married,80739.00,0,2013-05-23,Spain,Customer
5631,34,Graduation,Single,49767.00,0,2013-05-02,USA,Lead
1951,44,Basic,Married,34445.00,0,2013-01-27,Spain,Lead
123,74,Graduation,Widow,67046.00,1,2013-01-06,Australia,Lead
9451,60,Graduation,Married,73538.00,1,2012-11-25,Canada,Customer
7396,59,Graduation,Married,80398.00,0,2012-11-10,Spain,Customer
3298,69,Master,Married,52973.00,1,2012-11-08,Saudi Arabia,Customer
6730,71,Graduation,Married,38998.00,2,2012-11-03,Spain,Lead
9916,71,Graduation,Married,38998.00,2,2012-11-03,Saudi Arabia,Lead
2227,67,2n Cycle,Together,26490.00,0,2012-09-22,Saudi Arabia,Lead
946,67,2n Cycle,Together,26490.00,0,2012-09-22,Spain,Lead
3745,37,2n Cycle,Married,23331.00,1,2012-09-04,India,Lead
4094,64,Graduation,Married,60544.00,2,2012-08-25,Australia,Lead
8588,64,Graduation,Married,60544.00,2,2012-08-25,Germany,Lead
3916,54,PhD,Together,49269.00,1,2012-08-15,Spain,Lead
9135,75,Graduation,Together,27203.00,2,2012-08-06,Spain,Lead
1755,37,2n Cycle,Together,45204.00,1,2014-04-11,Saudi Arabia,Lead
2875,47,Graduation,Married,67023.00,0,2014-03-04,Spain,Lead
2008,47,Graduation,Married,77583.00,0,2014-02-10,Saudi Arabia,Customer
10925,42,Graduation,Married,76630.00,0,2014-01-14,Saudi Arabia,Customer
1604,65,Master,Married,47353.00,1,2013-11-13,Spain,Lead
5389,61,Graduation,Married,48920.00,2,2013-10-20,Spain,Lead
2878,78,PhD,Married,67472.00,1,2013-09-28,Spain,Lead
4440,61,Master,Married,64100.00,1,2013-09-10,Saudi Arabia,Lead
1324,37,Graduation,Married,38872.00,1,2013-05-30,India,Lead
6262,63,Master,Single,72217.00,0,2013-04-10,Germany,Customer
3628,38,Basic,Single,15038.00,1,2013-01-29,Spain,Lead
3641,49,Graduation,Married,13624.00,1,2013-01-20,Spain,Lead
322,47,Graduation,Together,42554.00,2,2013-01-12,Australia,Lead
175,39,Graduation,Married,71952.00,1,2013-01-10,Spain,Customer
6988,39,Graduation,Married,71952.00,1,2013-01-10,Australia,Customer
8204,54,2n Cycle,Married,78041.00,0,2012-12-16,Germany,Customer
7476,61,Master,Single,63972.00,1,2012-12-02,Saudi Arabia,Customer
5221,68,Graduation,Married,52852.00,1,2012-12-01,Germany,Lead
8970,53,PhD,Married,62010.00,1,2012-10-23,Spain,Lead
9286,65,Master,Together,83151.00,0,2012-10-10,Spain,Lead
5831,58,Graduation,Married,77870.00,1,2012-08-22,Spain,Customer
1010,48,Graduation,Together,46931.00,3,2014-04-24,Spain,Lead
11074,48,Graduation,Single,85072.00,0,2014-04-09,Saudi Arabia,Customer
5896,38,Master,Married,73395.00,0,2014-03-18,Spain,Lead
3515,73,Graduation,Single,62307.00,1,2014-02-17,Spain,Lead
5324,44,PhD,Married,58293.00,1,2014-01-19,USA,Lead
6534,51,Graduation,Together,47889.00,1,2014-01-04,Saudi Arabia,Lead
8373,46,Basic,Together,24594.00,1,2013-12-10,Canada,Lead
3829,46,Basic,Together,24594.00,1,2013-12-10,Saudi Arabia,Lead
4501,60,Master,Single,69882.00,0,2013-11-10,Spain,Customer
4179,66,Graduation,Together,24221.00,0,2013-08-20,Spain,Lead
2292,40,Graduation,Single,22327.00,1,2013-08-02,Spain,Lead
9239,64,Master,Married,61923.00,2,2013-07-26,USA,Lead
8953,60,Master,Single,35791.00,3,2013-05-06,Spain,Lead
10258,60,Master,Single,35791.00,3,2013-05-06,USA,Lead
3520,35,Master,Single,91172.00,0,2013-03-27,Canada,Customer
10402,58,Graduation,Married,35441.00,2,2013-02-14,Canada,Lead
11114,55,Graduation,Together,19656.00,1,2013-02-08,Spain,Lead
9553,38,Graduation,Married,7500.00,0,2013-01-09,India,Lead
6055,46,Graduation,Married,71626.00,0,2012-11-01,Spain,Customer
4786,48,Graduation,Married,75330.00,2,2012-10-04,USA,Customer
5015,49,Master,Married,34529.00,1,2012-09-14,Spain,Lead
8560,33,Graduation,Single,48789.00,0,2012-09-10,Canada,Lead
3469,48,PhD,Divorced,34487.00,2,2012-09-06,Spain,Lead
5885,52,2n Cycle,Married,35688.00,3,2012-08-22,Canada,Lead
3310,52,2n Cycle,Married,35688.00,3,2012-08-22,Spain,Lead
2134,73,Graduation,Single,53700.00,1,2012-08-17,Saudi Arabia,Lead
2532,38,Master,Single,73454.00,0,2014-03-01,Spain,Customer
2579,68,Graduation,Married,71113.00,1,2013-12-17,Spain,Lead
3117,70,Graduation,Single,,1,2013-10-18,Australia,Lead
5623,45,Master,Married,31535.00,1,2013-09-26,Spain,Lead
4789,72,Graduation,Together,80812.00,0,2013-09-17,India,Customer
9523,43,Graduation,Together,40479.00,1,2013-08-17,Spain,Lead
5268,65,Graduation,Married,29440.00,2,2013-08-11,Germany,Lead
1545,39,Graduation,Married,38508.00,1,2013-08-02,Spain,Lead
2254,42,Graduation,Married,69520.00,0,2013-07-07,Australia,Customer
2661,61,Graduation,Single,18701.00,2,2013-06-04,Saudi Arabia,Lead
3130,61,Graduation,Single,18701.00,2,2013-06-04,Spain,Lead
5847,56,Graduation,Divorced,69901.00,1,2013-05-29,Spain,Lead
5863,72,Graduation,Married,47703.00,1,2013-05-29,Spain,Lead
999,34,Graduation,Single,86037.00,0,2013-01-02,Canada,Lead
2931,47,Graduation,Divorced,71847.00,0,2012-09-21,Spain,Customer
1890,54,2n Cycle,Together,42033.00,2,2012-09-19,Spain,Lead
5589,61,Graduation,Divorced,51983.00,1,2012-08-31,India,Lead
10172,37,Graduation,Single,68655.00,0,2012-08-10,Spain,Customer
6729,37,Graduation,Single,68655.00,0,2012-08-10,Saudi Arabia,Customer
10492,66,Graduation,Together,38285.00,3,2014-06-24,India,Lead
2939,55,Master,Together,79419.00,0,2014-06-22,Canada,Customer
5948,50,Graduation,Single,57338.00,1,2014-04-29,USA,Lead
574,61,Graduation,Married,42523.00,0,2014-04-23,Germany,Lead
3266,61,Graduation,Married,42523.00,0,2014-04-23,Canada,Lead
10500,41,Graduation,Married,31761.00,1,2014-04-05,Australia,Lead
7987,56,Graduation,Married,65747.00,1,2014-03-07,Canada,Lead
1135,65,Master,Together,17144.00,2,2014-02-15,Canada,Lead
24,65,Master,Together,17144.00,2,2014-02-15,Saudi Arabia,Lead
7244,74,Graduation,Single,,3,2014-01-01,Australia,Lead
1966,60,PhD,Married,84618.00,0,2013-11-22,Australia,Customer
7789,60,PhD,Married,84618.00,0,2013-11-22,Spain,Customer
3336,77,PhD,Together,66375.00,1,2013-11-21,Australia,Lead
5644,68,Graduation,Together,42213.00,1,2013-10-12,Spain,Lead
1295,62,Graduation,Married,,1,2013-08-11,Canada,Lead
6663,85,PhD,Single,51141.00,0,2013-07-08,Spain,Lead
10262,45,Graduation,Married,15072.00,2,2013-05-10,India,Lead
456,39,2n Cycle,Married,7500.00,1,2013-02-07,Spain,Lead
3270,47,2n Cycle,Together,17117.00,1,2013-01-17,Saudi Arabia,Lead
5748,60,Graduation,Married,59754.00,1,2012-12-01,Saudi Arabia,Lead
8952,72,Master,Married,65569.00,1,2012-11-05,Spain,Lead
3921,73,2n Cycle,Widow,28457.00,0,2012-10-28,Spain,Lead
9826,53,PhD,Single,86857.00,0,2012-09-12,USA,Customer
5830,53,PhD,Single,86857.00,0,2012-09-12,Saudi Arabia,Customer
8310,61,Graduation,Together,68142.00,1,2012-08-29,Spain,Customer
6382,72,Graduation,Together,48794.00,2,2014-06-26,USA,Lead
8439,61,Graduation,Together,63404.00,2,2014-06-06,Spain,Lead
7613,51,2n Cycle,Together,49669.00,1,2014-05-24,Spain,Lead
48,61,Graduation,Together,55761.00,1,2014-04-24,Spain,Lead
5046,67,Graduation,Divorced,78331.00,1,2014-01-23,Saudi Arabia,Customer
3231,52,Graduation,Married,37971.00,1,2013-11-25,USA,Lead
7181,48,Graduation,Married,30368.00,1,2013-11-07,Spain,Lead
1663,47,PhD,Together,34043.00,1,2013-10-25,Spain,Lead
5441,60,PhD,Widow,54111.00,1,2013-08-25,Spain,Lead
8602,61,Graduation,Divorced,69932.00,1,2013-06-12,Spain,Customer
9925,44,PhD,Together,39665.00,1,2013-05-25,Spain,Lead
9499,71,Graduation,Married,93404.00,3,2013-05-07,Canada,Customer
6568,41,Graduation,Married,38680.00,1,2013-03-28,USA,Lead
3032,41,Graduation,Married,24570.00,1,2013-02-27,Spain,Lead
5153,58,PhD,Married,77766.00,1,2013-02-22,Spain,Customer
4127,58,PhD,Married,77766.00,1,2013-02-22,Spain,Customer
9940,67,Graduation,Together,64961.00,1,2012-12-23,Saudi Arabia,Customer
7527,57,Master,Divorced,23748.00,1,2012-11-21,Spain,Lead
3406,61,Graduation,Single,45989.00,1,2012-10-22,Saudi Arabia,Lead
9771,37,2n Cycle,Single,23331.00,1,2012-10-05,India,Lead
6722,71,PhD,Married,70421.00,1,2014-06-28,Canada,Lead
213,62,PhD,Single,23091.00,2,2014-05-28,Spain,Lead
8541,35,2n Cycle,Married,24683.00,1,2014-03-08,Spain,Lead
8475,52,PhD,Married,157243.00,1,2014-03-01,India,Customer
8070,52,PhD,Married,54222.00,1,2014-03-01,Spain,Lead
313,57,Graduation,Widow,73455.00,0,2013-10-28,Saudi Arabia,Customer
9757,53,Graduation,Together,84906.00,0,2013-10-04,Spain,Customer
2088,53,Graduation,Together,84906.00,0,2013-10-04,Germany,Customer
2320,47,2n Cycle,Married,47025.00,1,2013-09-12,Spain,Lead
966,59,Graduation,Married,44529.00,1,2013-07-05,Spain,Lead
9706,51,PhD,Single,31560.00,1,2013-06-24,Canada,Lead
3979,42,PhD,Divorced,90687.00,0,2013-05-22,Spain,Customer
5602,36,PhD,Together,66973.00,0,2013-05-17,India,Customer
2202,47,Graduation,Together,41154.00,1,2013-04-09,Spain,Lead
9645,57,Graduation,Married,64590.00,0,2012-10-14,Spain,Customer
7230,65,PhD,Divorced,50611.00,1,2012-10-04,USA,Lead
5675,65,PhD,Divorced,50611.00,1,2012-10-04,USA,Lead
4974,55,Graduation,Single,83273.00,3,2012-09-25,USA,Customer
5687,45,Graduation,Divorced,81702.00,0,2012-09-23,Canada,Customer
5871,46,Master,Together,24401.00,0,2012-08-31,Saudi Arabia,Lead
3846,51,Graduation,Married,42557.00,1,2012-08-29,Spain,Lead
10001,40,2n Cycle,Together,7500.00,1,2012-08-01,Spain,Lead
2831,49,Graduation,Together,78416.00,1,2014-06-27,Spain,Customer
868,59,Graduation,Married,44794.00,1,2014-06-08,Saudi Arabia,Lead
7212,59,Graduation,Married,44794.00,1,2014-06-08,Australia,Lead
1743,51,Graduation,Single,69719.00,0,2014-05-26,Spain,Lead
2415,63,Graduation,Together,62568.00,1,2014-04-07,Spain,Lead
7947,56,Graduation,Married,42231.00,2,2014-03-25,Spain,Lead
2106,51,2n Cycle,Married,20130.00,0,2014-03-17,Spain,Lead
3363,51,2n Cycle,Married,20130.00,0,2014-03-17,Spain,Lead
8595,52,Graduation,Widow,42429.00,1,2014-02-11,Australia,Lead
7232,52,Graduation,Widow,42429.00,1,2014-02-11,Spain,Lead
7829,125,2n Cycle,Divorced,36640.00,1,2013-09-26,India,Lead
9977,52,Graduation,Divorced,78901.00,1,2013-09-17,USA,Lead
10142,49,PhD,Divorced,66476.00,1,2013-03-07,USA,Lead
5263,48,2n Cycle,Married,31056.00,1,2013-01-22,Spain,Lead
22,49,Graduation,Divorced,46310.00,1,2012-12-03,Spain,Lead
528,47,Graduation,Married,65819.00,0,2012-11-29,India,Customer
4070,56,PhD,Married,94871.00,2,2012-09-01,Canada,Customer
